system;commit_sha;date;developer;file;action
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/sl.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/mr.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ms-my.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/si.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/fr.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/kk.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/hu.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/nn.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/te.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/az.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/is.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/sw.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/hr.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/lt.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/tzm-latn.js;MODIFIED
